alg	cnt	n	e	m	k	pf	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	nr	|a|	|b|	r	H	k	md	pr	bf	ed	seeds	matches	f-match	expanded	explored	dbl	ret	prunes	shift	band	precom	align	prune	dist	h0	DM fr
pa	1000	100000	0.1	0	10	1.0	114.3074	0:01:54	226.52	239.18	220.38	221.27	0.00	0.00	91.44	105.03	1000	100000	99999	0.00	GapSeed	10	0	1		Gap	10000	5330	4470	301916	376667	2589	547735	4217	705	3.77	5.64	106.34	2.60	8478	5988	0.191
pa	1000	100000	0.1	1	10	1.0	127.7934	0:02:07	242.67	255.76	236.58	237.27	0.00	0.00	81.99	105.26	1000	100000	99999	0.00	GapSeed	10	1	1		Gap	10000	94684	39779	115278	140960	956	48917	7959	0	1.41	76.23	48.54	24.24	8478	7922	0.116
pa	1000	100000	0.1	1	11	1.0	92.6372	0:01:32	237.44	248.38	231.25	231.88	0.00	0.00	80.67	75.21	1000	100000	99999	0.00	GapSeed	11	1	1		Gap	9090	39891	25958	118928	146486	1141	59390	6963	0	1.46	55.23	35.63	10.58	8478	7816	0.118
pa	1000	100000	0.1	1	12	1.0	81.0880	0:01:21	240.32	251.33	234.20	234.81	0.00	0.00	92.71	75.65	1000	100000	99999	0.00	GapSeed	12	1	1		Gap	8333	23859	20329	123529	153261	1342	71826	6133	0	1.53	47.03	32.78	7.05	8478	7706	0.119
pa	1000	100000	0.1	1	13	1.0	80.2355	0:01:20	239.31	250.39	233.26	233.96	0.00	0.00	93.59	75.58	1000	100000	99999	0.00	GapSeed	13	1	1		Gap	7692	17885	16995	129507	161823	1569	87714	5433	0	1.62	43.95	35.11	6.07	8478	7592	0.122
pa	1000	100000	0.1	1	14	1.0	77.8093	0:01:17	239.92	250.85	233.74	234.46	0.00	0.00	96.30	75.41	1000	100000	99999	0.00	GapSeed	14	1	1		Gap	7142	14758	14532	137305	172710	1822	109370	4837	0	1.73	40.72	36.10	4.98	8478	7474	0.125
pa	1000	100000	0.2	1	10	1.0	228.5584	0:03:48	254.93	266.00	248.94	250.05	1.81	0.00	97.87	224.21	1000	100000	100001	0.00	GapSeed	10	1	1		Gap	10000	82330	27431	324624	428421	8737	736416	6017	0	4.28	65.11	161.23	28.78	15706	12948	0.191
pa	1000	100000	0.2	1	11	1.0	338.2447	0:05:38	262.14	273.06	256.65	257.16	3.25	0.00	92.81	314.39	1000	100000	100001	0.00	GapSeed	11	1	1		Gap	9090	28537	14608	600493	753954	16454	1788952	5415	0	7.54	45.58	291.56	12.91	15706	12517	0.275
pa	333	300000	0.01	0	8	1.0	265.1517	0:04:25	245.27	260.50	240.45	241.14	2.02	0.00	95.69	254.17	333	300000	299998	0.00	GapSeed	8	0	1		Gap	37500	206800	55391	301261	307035	21	1	34969	18109	1.02	65.71	727.54	702.77	2729	2659	0.170
pa	333	300000	0.01	0	10	1.0	16.9895	0:00:16	236.83	251.24	230.59	232.12	0.00	0.00	90.58	15.88	333	300000	299998	0.00	GapSeed	10	0	1		Gap	30000	36169	28409	301361	307238	31	1	27466	22559	1.02	21.73	28.02	8.36	2729	2641	0.170
pa	333	300000	0.01	0	12	1.0	14.0569	0:00:14	244.32	255.34	240.26	241.57	0.50	0.00	92.62	13.51	333	300000	299998	0.00	GapSeed	12	0	1		Gap	25000	23018	22608	301463	307441	38	2	22473	18382	1.02	16.81	24.20	5.46	2729	2622	0.169
pa	333	300000	0.01	0	14	1.0	12.3541	0:00:12	234.06	248.23	228.09	229.54	0.00	0.00	92.92	11.97	333	300000	299998	0.00	GapSeed	14	0	1		Gap	21428	19022	19000	301573	307656	48	4	18913	14997	1.03	13.76	22.16	4.40	2729	2603	0.169
pa	333	300000	0.01	0	17	1.0	11.3976	0:00:11	232.97	246.84	227.02	228.44	0.00	0.00	91.94	10.97	333	300000	299998	0.00	GapSeed	17	0	1		Gap	17647	15222	15222	301745	307989	59	11	15154	11442	1.03	11.58	21.47	3.96	2729	2574	0.168
pa	333	300000	0.01	0	20	1.0	10.2194	0:00:10	244.52	255.33	240.11	241.40	0.00	0.00	91.98	9.88	333	300000	299998	0.00	GapSeed	20	0	1		Gap	15000	12588	12588	301941	308357	71	21	12531	9007	1.03	10.12	19.38	2.89	2729	2546	0.168
pa	333	300000	0.01	0	25	1.0	9.4235	0:00:09	232.50	246.21	226.39	228.24	0.00	0.00	88.39	8.82	333	300000	299998	0.00	GapSeed	25	0	1		Gap	12000	9619	9619	302308	309031	91	53	9575	6335	1.03	8.65	18.46	2.32	2729	2499	0.166
pa	333	300000	0.01	0	31	1.0	8.8147	0:00:08	231.80	246.33	225.93	227.75	0.00	0.00	88.84	8.29	333	300000	299998	0.00	GapSeed	31	0	1		Gap	9677	7342	7342	302858	309995	117	136	7308	4372	1.03	7.77	17.43	1.70	2729	2442	0.164
pa	333	300000	0.05	0	8	1.0	131.4674	0:02:11	263.38	281.25	257.44	258.27	0.00	0.00	79.17	104.58	333	300000	299999	0.00	GapSeed	8	0	1		Gap	37500	198731	47350	316419	352347	663	6074	26505	6919	1.17	78.23	308.69	261.39	13218	11556	0.100
pa	333	300000	0.05	0	10	1.0	20.8423	0:00:20	258.98	272.20	253.01	254.12	0.00	0.00	72.35	15.57	333	300000	299999	0.00	GapSeed	10	0	1		Gap	30000	28372	20609	324307	364812	907	6337	19354	7920	1.22	19.67	41.45	6.79	13218	11118	0.100
pa	333	300000	0.05	0	12	1.0	19.7149	0:00:19	262.63	277.18	256.49	257.45	0.00	0.00	77.36	15.74	333	300000	299999	0.00	GapSeed	12	0	1		Gap	25000	15504	15092	336941	383689	1174	18295	14721	5271	1.28	14.57	43.40	5.36	13218	10693	0.099
pa	333	300000	0.05	0	14	1.0	26.0728	0:00:26	261.21	275.30	255.95	256.80	0.00	0.00	57.61	15.53	333	300000	299999	0.00	GapSeed	14	0	1		Gap	21428	11805	11783	358649	414439	1483	61991	11513	3459	1.38	18.69	54.55	4.18	13218	10279	0.100
pa	333	300000	0.05	0	17	1.0	34.6394	0:00:34	272.36	285.18	266.30	267.14	0.00	0.00	43.16	15.44	333	300000	299999	0.00	GapSeed	17	0	1		Gap	17647	8465	8465	438515	519654	2120	354530	8273	1883	1.73	9.73	93.17	3.55	13218	9683	0.107
pa	333	300000	0.05	0	20	1.0	105.7635	0:01:45	292.07	304.98	285.80	286.65	0.00	0.00	70.45	75.01	333	300000	299999	0.00	GapSeed	20	0	1		Gap	15000	6274	6274	868179	1035690	4215	1601403	6138	1043	3.45	14.99	298.31	4.28	13218	9130	0.156
pa	333	300000	0.1	0	8	1.0	132.7100	0:02:12	308.86	319.77	302.62	303.25	0.00	0.00	78.84	105.12	333	300000	299976	0.00	GapSeed	8	0	1		Gap	37500	191322	39944	450357	567598	3483	547668	18878	1975	1.89	64.51	330.33	189.20	25441	19395	0.101
pa	333	300000	0.1	0	10	1.0	138.7034	0:02:18	300.11	312.58	294.09	294.70	0.00	0.00	96.88	134.87	333	300000	299976	0.00	GapSeed	10	0	1		Gap	30000	21725	13955	914936	1140783	7851	1990947	12651	2025	3.80	23.95	383.21	10.76	25441	17968	0.155
pa	333	300000	0.1	1	11	1.0	138.1018	0:02:18	344.27	356.90	338.12	338.74	0.00	0.00	97.57	135.22	333	300000	299976	0.00	GapSeed	11	1	1		Gap	27272	220168	94747	356859	439597	3453	208869	20883	0	1.47	259.79	145.26	56.17	25441	23458	0.089
pa	333	300000	0.1	1	12	1.0	114.1489	0:01:54	325.97	338.90	319.77	320.40	0.00	0.00	92.09	105.60	333	300000	299976	0.00	GapSeed	12	1	1		Gap	25000	96605	64849	370704	459972	4058	252678	18396	0	1.53	217.02	119.83	27.07	25441	23127	0.091
pa	333	300000	0.1	1	13	1.0	112.3954	0:01:52	309.99	320.69	303.68	304.41	0.00	0.00	93.27	105.29	333	300000	299976	0.00	GapSeed	13	1	1		Gap	23076	59895	51884	388653	485688	4723	310912	16297	0	1.62	203.94	127.49	20.45	25441	22781	0.094
pa	333	300000	0.1	1	14	1.0	110.1136	0:01:50	330.68	345.33	324.56	325.17	0.00	0.00	95.47	105.62	333	300000	299976	0.00	GapSeed	14	1	1		Gap	21428	45837	43817	412265	518637	5443	387560	14514	0	1.73	195.43	131.46	17.40	25441	22425	0.097
pa	333	300000	0.2	1	11	1.0	443.9540	0:07:23	379.31	392.13	373.25	374.94	0.41	0.00	97.54	433.56	333	300000	300006	0.00	GapSeed	11	1	1		Gap	27272	186071	60694	1809893	2271686	49600	6460364	16254	0	7.57	220.33	1099.90	88.90	47121	37555	0.223
pa	100	1000000	0.01	0	8	1.0	600.0388	0:10:00	380.48	394.64	374.18	374.81	5.45	0.00	96.96	582.25	
pa	100	1000000	0.01	0	10	1.0	39.2253	0:00:39	309.91	333.97	306.58	307.34	0.00	0.00	38.23	15.49	100	1000000	999993	0.00	GapSeed	10	0	1		Gap	100000	187330	101061	1004537	1024115	104	5	91563	70261	1.02	174.17	204.49	107.47	9091	8797	0.170
pa	100	1000000	0.01	0	12	1.0	22.7959	0:00:22	351.46	364.74	345.30	346.06	0.00	0.00	66.15	15.57	100	1000000	999993	0.00	GapSeed	12	0	1		Gap	83333	80222	75647	1004880	1024803	127	9	74916	61057	1.02	114.38	106.23	24.92	9091	8734	0.169
pa	100	1000000	0.01	0	14	1.0	20.5629	0:00:20	360.32	374.38	355.07	355.78	0.00	0.00	73.38	15.58	100	1000000	999993	0.00	GapSeed	14	0	1		Gap	71428	63597	63346	1005242	1025512	153	16	63047	49994	1.03	101.81	97.16	20.69	9091	8672	0.169
pa	100	1000000	0.01	0	17	1.0	20.0279	0:00:20	299.50	317.80	293.53	294.24	0.00	0.00	74.48	15.40	100	1000000	999993	0.00	GapSeed	17	0	1		Gap	58823	50744	50741	1005824	1026636	193	35	50514	38154	1.03	89.29	101.00	17.05	9091	8577	0.168
pa	100	1000000	0.01	0	20	1.0	18.2224	0:00:18	321.28	338.57	314.96	315.71	0.00	0.00	82.43	15.50	100	1000000	999993	0.00	GapSeed	20	0	1		Gap	50000	41963	41963	1006483	1027872	247	68	41775	30031	1.03	83.37	90.53	13.83	9091	8484	0.168
pa	100	1000000	0.01	0	25	1.0	16.4554	0:00:16	316.01	338.39	310.29	311.00	0.00	0.00	91.45	15.53	100	1000000	999993	0.00	GapSeed	25	0	1		Gap	40000	32067	32067	1007694	1030092	301	176	31922	21125	1.03	72.93	83.38	10.80	9091	8324	0.166
pa	100	1000000	0.01	0	31	1.0	15.9121	0:00:15	297.53	318.78	293.52	294.26	0.00	0.00	94.08	15.46	100	1000000	999993	0.00	GapSeed	31	0	1		Gap	32258	24481	24481	1009513	1033284	387	455	24364	14578	1.03	62.55	86.04	8.04	9091	8138	0.164
pa	100	1000000	0.05	0	8	1.0	600.0472	0:10:00	551.05	568.18	544.94	545.73	0.00	0.00	96.98	582.40	
pa	100	1000000	0.05	0	10	1.0	40.9211	0:00:40	387.61	412.33	371.78	372.86	0.00	0.00	36.75	15.53	100	1000000	999959	0.00	GapSeed	10	0	1		Gap	100000	161314	75078	1081113	1216200	3039	24809	64511	23943	1.22	164.17	222.93	50.76	44069	37075	0.100
pa	100	1000000	0.05	0	12	1.0	32.0001	0:00:32	383.60	407.94	381.08	382.17	0.00	0.00	47.03	15.54	100	1000000	999959	0.00	GapSeed	12	0	1		Gap	83333	55158	50593	1123205	1279095	3911	61593	49066	17459	1.28	110.30	190.96	21.05	44069	35648	0.099
pa	100	1000000	0.05	0	14	1.0	32.0119	0:00:32	397.17	418.97	392.61	393.52	0.00	0.00	46.92	15.51	100	1000000	999959	0.00	GapSeed	14	0	1		Gap	71428	39541	39296	1195573	1381571	4948	209333	38386	11515	1.38	100.26	204.19	17.82	44069	34266	0.100
pa	100	1000000	0.05	0	17	1.0	42.4107	0:00:42	464.30	486.19	458.28	459.07	0.00	0.00	35.82	15.68	100	1000000	999959	0.00	GapSeed	17	0	1		Gap	58823	28224	28221	1461005	1731313	7070	1381807	27577	6275	1.73	71.95	345.04	13.65	44069	32283	0.107
pa	100	1000000	0.05	0	20	1.0	125.7329	0:02:05	497.98	515.75	491.91	492.81	0.00	0.00	82.67	104.45	100	1000000	999959	0.00	GapSeed	20	0	1		Gap	50000	20926	20926	2886838	3445067	14052	6447297	20467	3467	3.45	68.86	1171.36	19.07	44069	30430	0.156
pa	100	1000000	0.1	0	8	1.0	600.0620	0:10:00	566.79	587.02	565.56	565.89	0.00	0.00	97.04	582.75	
pa	100	1000000	0.1	0	10	1.0	154.2489	0:02:34	547.94	580.72	530.91	532.00	194.37	0.00	87.33	135.16	100	1000000	999946	0.00	GapSeed	10	0	1		Gap	100000	139171	52904	3046697	3798636	26095	8018889	42183	5842	3.80	117.29	1391.13	59.88	84776	59873	0.155
pa	100	1000000	0.1	1	11	1.0	254.1283	0:04:14	728.72	791.75	730.97	731.25	1.74	0.00	88.51	225.41	100	1000000	999946	0.00	GapSeed	11	1	1		Gap	90909	1905492	512678	1189507	1465183	11481	810897	69630	0	1.47	1492.88	954.95	618.37	84776	78160	0.089
pa	100	1000000	0.1	1	12	1.0	144.2360	0:02:24	626.90	642.19	620.56	621.91	0.00	0.00	93.80	135.78	100	1000000	999946	0.00	GapSeed	12	1	1		Gap	83333	614010	261534	1235672	1533142	13483	982424	61327	0	1.53	919.60	486.26	144.44	84776	77058	0.091
pa	100	1000000	0.1	1	13	1.0	133.1994	0:02:13	607.16	618.55	601.02	602.03	0.00	0.00	78.54	105.11	100	1000000	999946	0.00	GapSeed	13	1	1		Gap	76923	272514	183442	1295126	1618295	15685	1204925	54342	0	1.62	830.75	474.94	83.43	84776	75918	0.094
pa	100	1000000	0.1	1	14	1.0	112.8042	0:01:52	667.62	683.09	661.63	662.87	0.00	0.00	93.58	106.06	100	1000000	999946	0.00	GapSeed	14	1	1		Gap	71428	171005	148553	1374015	1728350	18173	1504658	48392	0	1.73	671.73	441.91	58.12	84776	74738	0.097
pa	100	1000000	0.2	1	11	1.0	92.9902	0:01:32	905.82	970.39	904.67	906.33	191.02	0.00	81.01	75.83	
pa	33	3000000	0.01	0	10	1.0	164.0437	0:02:44	632.19	698.36	626.30	627.39	2.90	0.00	80.68	132.80	33	3000000	2999993	0.00	GapSeed	10	0	1		Gap	300000	1134335	357855	3013609	3072343	306	22	274684	175045	1.02	860.12	4051.11	3637.78	27277	26394	0.131
pa	33	3000000	0.01	0	12	1.0	31.4570	0:00:31	572.17	613.31	572.02	573.10	4.16	0.00	47.98	15.58	33	3000000	2999993	0.00	GapSeed	12	0	1		Gap	250000	270469	229331	3014636	3074383	392	26	224748	181188	1.02	448.76	470.13	118.27	27277	26211	0.131
pa	33	3000000	0.01	0	14	1.0	27.4675	0:00:27	562.38	583.09	559.07	559.88	0.00	0.00	54.07	15.33	33	3000000	2999993	0.00	GapSeed	14	0	1		Gap	214285	192386	190157	3015717	3076535	458	47	189147	149849	1.03	410.42	395.82	77.16	27277	26019	0.130
pa	33	3000000	0.01	0	17	1.0	24.3785	0:00:24	536.36	559.90	531.40	532.20	0.00	0.00	61.40	15.45	33	3000000	2999993	0.00	GapSeed	17	0	1		Gap	176470	152256	152227	3017443	3079862	585	103	151546	114397	1.03	336.63	371.91	63.03	27277	25741	0.130
pa	33	3000000	0.01	0	20	1.0	23.6667	0:00:23	565.92	611.43	571.25	572.06	0.00	0.00	63.30	15.47	33	3000000	2999993	0.00	GapSeed	20	0	1		Gap	150000	125887	125887	3019406	3083547	724	217	125322	90033	1.03	320.53	362.26	54.71	27277	25454	0.130
pa	33	3000000	0.01	0	25	1.0	21.8003	0:00:21	506.73	524.60	500.43	501.22	0.00	0.00	69.32	15.60	33	3000000	2999993	0.00	GapSeed	25	0	1		Gap	120000	96201	96201	3023130	3090309	1004	539	95762	63315	1.03	293.41	338.41	39.94	27277	24988	0.129
pa	33	3000000	0.01	0	31	1.0	20.8962	0:00:20	572.20	613.48	566.25	567.01	0.00	0.00	72.51	15.64	33	3000000	2999993	0.00	GapSeed	31	0	1		Gap	96774	73442	73442	3028482	3099721	1208	1411	73098	43680	1.03	279.28	321.91	31.62	27277	24416	0.127
pa	33	3000000	0.05	0	10	1.0	62.9486	0:01:02	880.38	928.61	876.46	878.31	0.34	0.00	71.35	45.42	33	3000000	2999994	0.00	GapSeed	10	0	1		Gap	300000	1056567	279861	3243448	3648813	9206	117305	193544	55810	1.22	615.21	1218.75	665.84	132215	111198	0.075
pa	33	3000000	0.05	0	12	1.0	31.6800	0:00:31	854.89	890.91	850.97	852.28	192.48	0.00	47.98	15.67	33	3000000	2999994	0.00	GapSeed	12	0	1		Gap	250000	195268	154110	3369370	3837067	11845	191728	147169	51530	1.28	269.80	639.68	67.30	132215	106953	0.076
pa	33	3000000	0.05	0	14	1.0	26.8157	0:00:26	896.32	907.21	892.07	893.27	0.00	0.00	56.84	15.73	33	3000000	2999994	0.00	GapSeed	14	0	1		Gap	214285	120233	118003	3585938	4143898	14855	636141	115175	34504	1.38	157.89	619.94	50.95	132215	102774	0.077
pa	33	3000000	0.05	0	17	1.0	41.5519	0:00:41	1037.74	1074.38	1015.18	1016.31	0.00	0.00	37.57	16.10	33	3000000	2999994	0.00	GapSeed	17	0	1		Gap	176470	84688	84660	4387187	5199511	21189	4719459	82722	18807	1.73	117.57	1125.86	41.56	132215	96846	0.084
pa	33	3000000	0.05	0	20	1.0	122.0595	0:02:02	1263.49	1298.90	1258.19	1259.68	2.59	0.00	86.45	106.02	33	3000000	2999994	0.00	GapSeed	20	0	1		Gap	150000	62749	62748	8748478	10434648	42507	22407070	61376	10383	3.48	106.00	3571.53	57.43	132215	91302	0.128
pa	33	3000000	0.1	0	10	1.0	217.2097	0:03:37	1399.12	1441.12	1393.14	1393.89	3.21	0.00	89.25	194.29	33	3000000	3000066	0.00	GapSeed	10	0	1		Gap	300000	989343	213336	9115691	11367462	78040	28934308	126554	12150	3.79	530.11	5955.46	780.57	254358	179631	0.123
pa	33	3000000	0.1	1	12	1.0	280.8105	0:04:40	1804.96	1855.50	1798.61	1799.35	2.99	0.00	90.23	253.87	33	3000000	3000066	0.00	GapSeed	12	1	1		Gap	250000	4345260	1171689	3706579	4599096	40432	3324776	183987	0	1.53	5461.16	2752.79	1343.34	254358	231199	0.069
pa	33	3000000	0.1	1	13	1.0	194.0822	0:03:14	1813.72	1824.62	1807.62	1808.34	1.70	0.00	85.11	165.70	33	3000000	3000066	0.00	GapSeed	13	1	1		Gap	230769	1441538	639870	3884549	4854077	47019	4079953	162978	0	1.62	3913.34	1840.59	402.03	254358	227768	0.071
pa	33	3000000	0.1	1	14	1.0	177.5088	0:02:57	1674.35	1690.87	1673.79	1673.99	2.16	0.00	92.87	165.36	33	3000000	3000066	0.00	GapSeed	14	1	1		Gap	214285	668446	466268	4120331	5182936	54496	5099911	145165	0	1.73	3442.87	1862.73	233.65	254358	224237	0.074
pa	10	10000000	0.01	0	10	1.0	600.1718	0:10:00	1965.75	2191.84	1964.68	1964.96	2.49	0.00	96.89	582.00	
pa	10	10000000	0.01	0	12	1.0	40.6781	0:00:40	1649.54	1702.86	1643.77	1645.33	0.00	0.00	37.83	15.87	10	10000000	10000015	0.00	GapSeed	12	0	1		Gap	833333	1249324	792204	10048723	10247795	1281	96	749195	582192	1.02	2078.34	1857.46	561.55	90908	87362	0.099
pa	10	10000000	0.01	0	14	1.0	31.8248	0:00:31	1725.30	1811.19	1746.89	1748.71	0.54	0.00	48.42	15.90	10	10000000	10000015	0.00	GapSeed	14	0	1		Gap	714285	659962	635127	10052344	10254961	1531	171	630501	498533	1.03	1561.99	1487.94	272.09	90908	86734	0.099
pa	10	10000000	0.01	0	17	1.0	28.4886	0:00:28	1625.41	1671.29	1641.75	1643.59	0.00	0.00	53.71	15.78	10	10000000	10000015	0.00	GapSeed	17	0	1		Gap	588235	507747	507440	10058049	10265999	1870	339	505148	381341	1.03	1337.74	1357.36	220.65	90908	85810	0.099
pa	10	10000000	0.01	0	20	1.0	27.2982	0:00:27	1679.01	1774.51	1694.65	1696.47	0.00	0.00	56.12	15.80	10	10000000	10000015	0.00	GapSeed	20	0	1		Gap	500000	419639	419635	10064454	10278077	2276	650	417736	300146	1.03	1249.22	1361.24	185.36	90908	84862	0.099
pa	10	10000000	0.01	0	25	1.0	25.0079	0:00:25	1652.22	1733.30	1639.53	1641.34	0.00	0.00	61.30	15.82	10	10000000	10000015	0.00	GapSeed	25	0	1		Gap	400000	320651	320651	10076932	10300772	3183	1764	319207	211104	1.03	1092.51	1276.28	146.27	90908	83314	0.098
pa	10	10000000	0.01	0	31	1.0	23.5455	0:00:23	1643.32	1691.68	1666.58	1668.32	0.00	0.00	64.43	15.65	10	10000000	10000015	0.00	GapSeed	31	0	1		Gap	322580	244775	244775	10094695	10332035	3994	4572	243634	145625	1.03	1016.65	1179.50	112.23	90908	81425	0.097
pa	10	10000000	0.05	0	10	1.0	362.3177	0:06:02	3490.41	3530.55	3489.69	3489.92	1.02	0.00	95.00	344.64	10	10000000	10000037	0.00	GapSeed	10	0	1		Gap	1000000	10197475	1570680	10811385	12162724	30306	2786728	645172	93919	1.22	4663.82	31192.72	28567.82	440649	370574	0.056
pa	10	10000000	0.05	0	12	1.0	41.3673	0:00:41	3128.81	3225.33	3122.92	3124.74	0.00	0.00	36.79	15.71	10	10000000	10000037	0.00	GapSeed	12	0	1		Gap	833333	998797	541797	11232642	12791685	39314	697082	490757	162344	1.28	1473.31	2470.63	313.85	440649	356359	0.057
pa	10	10000000	0.05	0	14	1.0	39.3731	0:00:39	3189.50	3276.56	3209.65	3211.42	0.00	0.00	38.58	15.68	10	10000000	10000037	0.00	GapSeed	14	0	1		Gap	714285	419516	394716	11961445	13822892	49110	2126179	384016	114733	1.38	1151.90	2567.45	209.96	440649	342462	0.059
pa	10	10000000	0.05	0	17	1.0	58.8937	0:00:58	3569.88	3671.89	3574.19	3575.94	0.00	0.00	77.17	45.93	10	10000000	10000037	0.00	GapSeed	17	0	1		Gap	588235	282497	282171	14637349	17346759	70658	17674361	275742	62706	1.73	947.12	4814.90	171.73	440649	322855	0.065
pa	10	10000000	0.05	0	20	1.0	154.8193	0:02:34	4352.86	4431.95	4363.12	4364.84	0.73	0.00	87.24	135.57	10	10000000	10000037	0.00	GapSeed	20	0	1		Gap	500000	209215	209209	28954352	34548354	140382	84543290	204615	34698	3.45	866.19	14337.29	233.82	440649	304325	0.102
pa	10	10000000	0.1	0	10	1.0	515.8732	0:08:35	5509.19	5526.50	5510.57	5510.79	14.29	0.00	95.63	493.88	10	10000000	9999783	0.00	GapSeed	10	0	1		Gap	1000000	9974781	1348556	30334583	37835055	259567	117548581	421945	17097	3.78	4553.13	46648.32	26772.12	847661	598684	0.096
pa	10	10000000	0.1	1	13	1.0	296.0633	0:04:56	5946.62	5964.40	5945.48	5945.73	4.12	0.00	96.26	285.47	10	10000000	9999783	0.00	GapSeed	13	1	1		Gap	769230	12087562	3179308	12954599	16186911	157290	15321202	543549	0	1.62	19344.82	9451.32	3488.07	847661	759052	0.053
pa	10	10000000	0.1	1	14	1.0	225.5589	0:03:45	6097.15	6113.19	6096.19	6096.48	0.87	0.00	86.64	195.92	10	10000000	9999783	0.00	GapSeed	14	1	1		Gap	714285	4044526	1797952	13744029	17287054	182082	19143460	484106	0	1.73	14679.12	7475.39	1139.90	847661	747248	0.055
pa	3	30000000	0.01	0	12	1.0	70.2178	0:01:10	5136.21	5289.56	5130.44	5131.39	0.00	0.00	63.75	45.26	3	30000000	29999763	0.00	GapSeed	12	0	1		Gap	2500000	6729143	2615294	30146140	30743933	3809	326	2247339	1576350	1.02	8899.48	13926.11	9163.04	272965	262323	0.074
pa	3	30000000	0.01	0	14	1.0	34.9983	0:00:34	5797.50	5867.31	5791.54	5792.33	0.00	0.00	45.98	16.56	3	30000000	29999763	0.00	GapSeed	14	0	1		Gap	2142857	2139125	1916179	30157191	30765593	4761	509	1891237	1486716	1.03	5978.99	5156.15	968.02	272965	260452	0.074
pa	3	30000000	0.01	0	17	1.0	31.7336	0:00:31	5646.09	5701.64	5640.10	5640.85	0.00	0.00	49.76	16.27	3	30000000	29999763	0.00	GapSeed	17	0	1		Gap	1764705	1525110	1522235	30175072	30800093	5981	1097	1515350	1144060	1.03	4992.10	5177.93	730.56	272965	257577	0.074
pa	3	30000000	0.01	0	20	1.0	29.5119	0:00:29	5848.86	6083.49	5901.36	5902.09	0.00	0.00	53.07	16.08	3	30000000	29999763	0.00	GapSeed	20	0	1		Gap	1500000	1258812	1258775	30194391	30836526	7255	2138	1253056	900634	1.03	4610.56	4750.24	626.83	272965	254692	0.074
pa	3	30000000	0.01	0	25	1.0	27.9633	0:00:27	5473.82	5551.62	5442.69	5443.40	0.00	0.00	56.00	16.15	3	30000000	29999763	0.00	GapSeed	25	0	1		Gap	1200000	961757	961757	30231104	30903626	9412	5258	957397	633352	1.03	3982.78	4770.33	480.85	272965	250054	0.074
pa	3	30000000	0.01	0	31	1.0	26.0029	0:00:26	5589.44	5931.63	5694.98	5695.80	0.00	0.00	58.72	15.76	3	30000000	29999763	0.00	GapSeed	31	0	1		Gap	967741	734353	734353	30285775	30999090	12422	14218	730835	436785	1.03	3541.05	4720.92	386.04	272965	244317	0.073
pa	3	30000000	0.05	0	12	1.0	55.1569	0:00:55	11312.56	11523.35	11321.59	11322.43	0.47	0.00	82.15	45.79	3	30000000	29999175	0.00	GapSeed	12	0	1		Gap	2500000	5975899	1863231	33695744	38371616	118487	2753858	1471894	417837	1.28	6860.22	10784.17	2379.45	1321884	1069125	0.042
pa	3	30000000	0.05	0	14	1.0	44.3557	0:00:44	11710.77	11889.97	11725.00	11726.05	174.54	0.00	35.26	16.11	3	30000000	29999175	0.00	GapSeed	14	0	1		Gap	2142857	1418006	1194844	35858077	41435237	147953	6540901	1151316	340630	1.38	4775.75	9444.61	695.36	1321884	1027799	0.044
pa	3	30000000	0.05	0	17	1.0	67.4491	0:01:07	8967.50	9101.88	8963.76	8964.84	0.00	0.00	67.50	46.03	3	30000000	29999175	0.00	GapSeed	17	0	1		Gap	1764705	849564	846662	43834408	51948409	212421	58445590	827025	187987	1.73	3053.67	18727.52	619.19	1321884	968572	0.050
pa	3	30000000	0.05	0	20	1.0	165.1787	0:02:45	15313.80	15410.22	15309.54	15310.53	0.00	0.00	81.88	135.74	3	30000000	29999175	0.00	GapSeed	20	0	1		Gap	1500000	627823	627784	87300708	104138497	421153	283590788	614118	104015	3.47	2681.70	51905.68	729.84	1321884	912805	0.082
pa	3	30000000	0.1	1	14	1.0	266.3393	0:04:26	20616.00	20632.18	20615.18	20615.47	1.46	0.00	97.11	259.16	3	30000000	30000973	0.00	GapSeed	14	1	1		Gap	2142857	27699628	7479034	41206777	51835544	545462	63298746	1451779	0	1.73	54970.38	31534.52	7475.13	2543616	2242415	0.041
pa	1	100000000	0.01	0	12	1.0	458.5957	0:07:38	25989.45	26417.80	25990.23	25990.42	5.15	0.00	94.53	433.94	1	100000000	100000261	0.00	GapSeed	12	0	1		Gap	8333333	57192283	11506050	100488418	102481501	13030	2114	7491403	3785756	1.02	41823.62	413905.84	390694.59	909610	873762	0.055
pa	1	100000000	0.01	0	14	1.0	40.3298	0:00:40	6290.01	6606.44	6342.88	6344.42	0.00	0.00	42.62	17.68	1	100000000	100000261	0.00	GapSeed	14	0	1		Gap	7142857	8993592	6515503	100523974	102551433	15879	1689	6304170	4856823	1.03	19408.97	19599.19	3926.84	909610	867642	0.055
pa	1	100000000	0.01	0	17	1.0	33.7935	0:00:33	6362.55	6648.28	6356.72	6358.50	194.14	0.00	49.33	17.14	
