alg	cnt	n	e	m	k	pf	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	nr	|a|	|b|	r	H	k	md	pr	bf	ed	seeds	matches	f-match	expanded	explored	dbl	ret	prunes	shift	band	precom	align	prune	dist	h0	DM fr
pa	10000	10000	0.1	0	11	1.0	276.5079	0:04:36	219.35	230.88	213.82	214.38	0.00	0.00	91.79	254.26	10000	10000	9999	0.00	GapSeed	11	0	1		Gap	909	365	363	107514	118439	0	107396	353	48	11.84	0.28	27.33	0.48	848	577	1.270
pa	10000	10000	0.1	1	8	1.0	140.0103	0:02:20	203.40	214.87	197.55	198.53	0.00	0.00	96.22	135.19	10000	10000	9999	0.00	GapSeed	8	1	1		Gap	1250	14846	6427	11003	13264	63	2129	1066	0	1.33	7.70	6.02	4.24	848	812	0.149
pa	10000	10000	0.1	1	9	1.0	84.7336	0:01:24	203.05	214.50	197.07	198.45	0.00	0.00	88.20	75.21	10000	10000	9999	0.00	GapSeed	9	1	1		Gap	1111	5987	3831	11237	13641	78	2546	916	0	1.36	5.14	3.17	1.42	848	803	0.150
pa	10000	10000	0.1	1	10	1.0	68.2837	0:01:08	202.87	214.15	196.73	197.57	0.00	0.00	66.52	45.91	10000	10000	9999	0.00	GapSeed	10	1	1		Gap	1000	3416	2867	11527	14095	96	3101	795	0	1.41	4.06	2.65	0.88	848	793	0.151
pa	10000	10000	0.1	1	11	1.0	60.6367	0:01:00	202.43	213.81	196.39	197.40	0.00	0.00	74.67	45.78	10000	10000	9999	0.00	GapSeed	11	1	1		Gap	909	2481	2341	11888	14641	114	3767	696	0	1.46	3.50	2.46	0.66	848	782	0.152
pa	10000	10000	0.1	1	12	1.0	60.1883	0:01:00	202.73	213.95	196.57	197.40	0.00	0.00	74.86	45.54	10000	10000	9999	0.00	GapSeed	12	1	1		Gap	833	2008	1972	12348	15319	134	4550	613	0	1.53	3.35	2.58	0.57	848	771	0.154
pa	10000	10000	0.1	1	13	1.0	58.9607	0:00:58	202.87	214.09	196.75	197.75	0.00	0.00	76.38	45.52	10000	10000	9999	0.00	GapSeed	13	1	1		Gap	769	1694	1684	12939	16167	156	5520	543	0	1.62	3.16	2.65	0.50	848	759	0.157
pa	10000	10000	0.1	1	14	1.0	59.5421	0:00:59	202.67	213.89	196.59	197.44	0.00	0.00	76.08	45.80	10000	10000	9999	0.00	GapSeed	14	1	1		Gap	714	1451	1448	13713	17248	181	6820	483	0	1.72	3.04	2.83	0.44	848	748	0.160
pa	10000	10000	0.1	1	15	1.0	60.7305	0:01:00	200.75	212.04	194.99	195.59	0.00	0.00	74.29	45.61	10000	10000	9999	0.00	GapSeed	15	1	1		Gap	666	1253	1251	17922	21912	42	10657	433	0	2.19	2.56	3.44	0.41	848	735	1.558
pa	10000	10000	0.1	1	16	1.0	66.8288	0:01:06	201.22	212.11	195.04	195.64	0.00	0.00	67.64	45.68	10000	10000	9999	0.00	GapSeed	16	1	1		Gap	625	1088	1088	20824	25273	53	13771	390	0	2.53	2.52	4.09	0.38	848	723	1.733
pa	10000	10000	0.1	1	17	1.0	74.8537	0:01:14	201.32	212.60	195.54	196.10	0.00	0.00	60.26	45.59	10000	10000	9999	0.00	GapSeed	17	1	1		Gap	588	949	948	25142	30175	69	18395	353	0	3.02	2.40	5.02	0.34	848	711	1.715
pa	10000	10000	0.2	1	8	1.0	155.7737	0:02:35	204.30	215.79	198.37	199.24	0.88	0.00	86.39	135.08	10000	10000	10000	0.00	GapSeed	8	1	1		Gap	1250	13416	4995	17392	23832	393	15610	842	0	2.38	6.72	8.62	4.10	1571	1380	0.170
pa	10000	10000	0.2	1	9	1.0	14.5857	0:00:14	203.29	214.45	197.02	197.99	0.00	0.00	94.06	14.21	
pa	10000	10000	0.2	1	10	1.0	134.5953	0:02:14	203.49	215.24	197.82	198.18	2.19	0.00	77.63	104.97	10000	10000	10000	0.00	GapSeed	10	1	1		Gap	1000	2182	1633	32103	42417	860	45655	600	0	4.24	3.38	9.99	0.76	1571	1295	0.237
pa	10000	10000	0.2	1	11	1.0	216.8890	0:03:36	204.88	216.06	199.22	200.68	1.86	0.00	89.26	194.08	10000	10000	10000	0.00	GapSeed	11	1	1		Gap	909	1346	1206	58114	73198	1589	102121	538	0	7.32	3.11	18.49	0.76	1571	1252	0.328
pa	3333	30000	0.01	0	6	1.0	419.4827	0:06:59	204.55	216.07	198.38	199.52	0.00	0.00	96.25	404.28	3333	30000	29999	0.00	GapSeed	6	0	1		Gap	5000	41386	10436	30117	30684	1	0	4748	1634	1.02	10.67	114.65	111.62	273	268	0.281
pa	3333	30000	0.01	0	7	1.0	47.8139	0:00:47	199.76	210.91	193.99	194.55	190.73	0.00	93.57	45.22	3333	30000	29999	0.00	GapSeed	7	0	1		Gap	4285	11895	5100	30122	30694	0	0	4032	2790	1.02	4.21	9.81	8.41	273	267	32.437
pa	3333	30000	0.01	0	8	1.0	19.5300	0:00:19	201.61	212.69	195.54	196.43	0.00	0.00	78.39	15.79	3333	30000	29999	0.00	GapSeed	8	0	1		Gap	3750	5228	3715	30126	30702	2	0	3497	2885	1.02	2.40	3.32	1.26	273	266	0.281
pa	3333	30000	0.01	0	9	1.0	14.7858	0:00:14	199.53	210.45	193.58	194.18	0.00	0.00	90.01	13.79	3333	30000	29999	0.00	GapSeed	9	0	1		Gap	3333	3474	3133	30133	30714	0	0	3079	2614	1.02	2.22	2.02	0.75	273	265	28.204
pa	3333	30000	0.01	0	10	1.0	14.1632	0:00:14	201.66	212.86	195.70	196.58	0.00	0.00	93.27	13.70	3333	30000	29999	0.00	GapSeed	10	0	1		Gap	3000	2844	2767	30136	30722	2	0	2746	2317	1.02	1.65	2.48	0.60	273	264	0.280
pa	3333	30000	0.01	0	11	1.0	10.8803	0:00:10	198.98	210.36	193.45	194.00	0.00	0.00	89.53	10.23	3333	30000	29999	0.00	GapSeed	11	0	1		Gap	2727	2504	2486	30144	30736	0	0	2474	2058	1.02	1.51	1.58	0.52	273	263	23.473
pa	3333	30000	0.01	0	12	1.0	12.8173	0:00:12	201.85	212.89	195.78	196.60	0.00	0.00	89.73	11.98	3333	30000	29999	0.00	GapSeed	12	0	1		Gap	2500	2262	2257	30147	30743	3	0	2247	1841	1.02	1.36	2.36	0.52	273	262	0.280
pa	3333	30000	0.01	0	14	1.0	12.1907	0:00:12	201.37	212.54	195.37	196.28	0.00	0.00	91.56	11.65	3333	30000	29999	0.00	GapSeed	14	0	1		Gap	2142	1899	1899	30157	30764	4	0	1890	1499	1.03	1.24	2.29	0.46	273	260	0.279
pa	3333	30000	0.01	0	17	1.0	10.3653	0:00:10	201.69	212.70	195.53	196.45	0.00	0.00	92.72	10.10	3333	30000	29999	0.00	GapSeed	17	0	1		Gap	1764	1521	1521	30175	30798	5	1	1514	1144	1.03	0.98	2.01	0.35	273	257	0.278
pa	3333	30000	0.01	0	20	1.0	9.6466	0:00:09	201.11	212.28	195.12	195.92	0.00	0.00	93.51	9.51	3333	30000	29999	0.00	GapSeed	20	0	1		Gap	1500	1258	1258	30193	30833	6	1	1253	900	1.03	0.86	1.91	0.31	273	255	0.277
pa	3333	30000	0.01	0	25	1.0	8.4968	0:00:08	201.64	212.50	195.34	196.17	0.00	0.00	85.90	7.77	3333	30000	29999	0.00	GapSeed	25	0	1		Gap	1200	962	962	30229	30899	9	5	957	633	1.03	0.72	1.70	0.21	273	250	0.274
pa	3333	30000	0.01	0	31	1.0	8.1300	0:00:08	201.38	212.34	195.24	196.03	0.00	0.00	90.02	7.79	3333	30000	29999	0.00	GapSeed	31	0	1		Gap	967	733	733	30283	30994	11	13	730	436	1.03	0.65	1.67	0.18	273	244	0.271
pa	3333	30000	0.05	0	6	1.0	318.2847	0:05:18	205.93	217.63	199.96	201.16	0.00	0.00	98.22	313.09	3333	30000	30001	0.00	GapSeed	6	0	1		Gap	5000	40576	9622	31121	34358	43	517	3871	757	1.15	10.14	84.85	80.92	1322	1201	0.171
pa	3333	30000	0.05	0	7	1.0	42.5564	0:00:42	199.75	399.28	194.25	194.82	190.74	0.00	35.46	15.58	3333	30000	30001	0.00	GapSeed	7	0	1		Gap	4285	11085	4290	31580	35022	0	172	3172	1273	1.17	4.06	8.38	5.76	1322	1178	4.886
pa	3333	30000	0.05	0	8	1.0	20.9675	0:00:20	203.10	214.02	196.98	197.67	0.00	0.00	72.87	15.77	3333	30000	30001	0.00	GapSeed	8	0	1		Gap	3750	4424	2911	31637	35227	66	197	2650	1242	1.17	2.08	4.07	0.94	1322	1156	0.169
pa	3333	30000	0.05	0	9	1.0	18.8040	0:00:18	199.48	210.52	193.61	194.17	0.00	0.00	79.76	15.49	3333	30000	30001	0.00	GapSeed	9	0	1		Gap	3333	2681	2340	32693	36569	0	394	2253	1027	1.22	1.95	3.51	0.73	1322	1135	5.077
pa	3333	30000	0.05	0	10	1.0	17.2037	0:00:17	203.72	214.73	197.58	198.26	0.00	0.00	87.83	15.60	3333	30000	30001	0.00	GapSeed	10	0	1		Gap	3000	2064	1986	32426	36475	90	587	1934	822	1.22	1.34	3.69	0.50	1322	1113	0.167
pa	3333	30000	0.05	0	11	1.0	15.7418	0:00:15	199.23	210.59	193.71	194.29	0.00	0.00	92.51	15.05	3333	30000	30001	0.00	GapSeed	11	0	1		Gap	2727	1738	1720	34792	39246	0	1243	1683	657	1.31	1.16	3.34	0.50	1322	1091	2.814
pa	3333	30000	0.05	0	12	1.0	16.7061	0:00:16	203.17	214.33	197.17	197.85	0.00	0.00	91.98	15.87	3333	30000	30001	0.00	GapSeed	12	0	1		Gap	2500	1509	1505	33677	38347	117	1787	1471	527	1.28	1.04	3.85	0.41	1322	1070	0.164
pa	3333	30000	0.05	0	14	1.0	17.7397	0:00:17	203.75	214.64	197.49	198.22	0.00	0.00	86.36	15.79	3333	30000	30001	0.00	GapSeed	14	0	1		Gap	2142	1177	1176	35826	41393	147	5663	1150	345	1.38	0.88	4.32	0.33	1322	1028	0.163
pa	3333	30000	0.05	0	17	1.0	25.8936	0:00:25	204.35	215.43	198.26	198.99	0.00	0.00	59.29	15.82	3333	30000	30001	0.00	GapSeed	17	0	1		Gap	1764	845	845	43576	51630	209	23581	826	188	1.72	0.71	6.94	0.28	1322	969	0.168
pa	3333	30000	0.05	0	20	1.0	65.1367	0:01:05	208.45	219.95	202.50	203.28	0.00	0.00	69.38	45.67	3333	30000	30001	0.00	GapSeed	20	0	1		Gap	1500	627	626	81213	97170	395	92465	613	104	3.24	0.65	18.76	0.30	1322	914	0.215
pa	3333	30000	0.1	0	6	1.0	265.1877	0:04:25	207.26	219.29	200.89	201.94	0.00	0.00	95.99	255.07	3333	30000	29999	0.00	GapSeed	6	0	1		Gap	5000	39755	8811	35884	44101	200	16250	3015	286	1.47	9.65	69.38	61.49	2544	2093	0.152
pa	3333	30000	0.1	0	7	1.0	49.7119	0:00:49	200.81	212.03	195.12	195.66	0.00	0.00	89.83	45.15	3333	30000	29999	0.00	GapSeed	7	0	1		Gap	4285	10306	3512	43973	53884	0	21006	2369	467	1.80	2.97	11.74	4.26	2544	2014	1.879
pa	3333	30000	0.1	0	8	1.0	38.3815	0:00:38	204.82	215.89	198.73	199.66	0.00	0.00	39.60	15.68	3333	30000	29999	0.00	GapSeed	8	0	1		Gap	3750	3684	2170	44917	56609	346	27827	1888	423	1.89	1.79	9.58	0.89	2544	1939	0.165
pa	3333	30000	0.1	0	9	1.0	61.8105	0:01:01	201.36	212.28	195.55	196.14	0.00	0.00	73.54	45.95	3333	30000	29999	0.00	GapSeed	9	0	1		Gap	3333	1979	1638	78615	93828	0	69794	1541	310	3.13	1.28	17.13	0.79	2544	1866	1.627
pa	3333	30000	0.1	0	10	1.0	86.9849	0:01:26	205.77	219.24	201.86	202.04	2.47	0.00	86.03	75.31	3333	30000	29999	0.00	GapSeed	10	0	1		Gap	3000	1399	1322	89290	111535	765	128561	1264	214	3.72	1.18	24.79	0.69	2544	1797	0.232
pa	3333	30000	0.1	0	11	1.0	499.8366	0:08:19	240.24	251.52	234.62	235.18	0.00	0.00	98.92	494.88	3333	30000	29999	0.00	GapSeed	11	0	1		Gap	2727	1110	1092	375084	409974	0	526287	1063	146	13.67	1.02	148.75	1.89	2544	1730	1.234
pa	3333	30000	0.1	1	9	1.0	121.7066	0:02:01	209.73	220.85	203.75	204.78	0.00	0.00	86.30	105.51	3333	30000	29999	0.00	GapSeed	9	1	1		Gap	3333	34171	14774	33720	40940	237	10259	2750	0	1.36	21.05	14.72	8.78	2544	2407	0.150
pa	3333	30000	0.1	1	10	1.0	81.4975	0:01:21	207.23	219.18	202.47	203.70	191.90	0.00	92.00	75.46	3333	30000	29999	0.00	GapSeed	10	1	1		Gap	3000	14287	9346	34590	42296	289	12109	2387	0	1.41	14.77	9.20	3.40	2544	2377	0.151
pa	3333	30000	0.1	1	11	1.0	72.7035	0:01:12	208.93	219.90	202.74	203.74	0.00	0.00	62.40	45.85	3333	30000	29999	0.00	GapSeed	11	1	1		Gap	2727	8452	7198	35683	43951	341	14329	2088	0	1.47	12.90	8.55	2.35	2544	2345	0.153
pa	3333	30000	0.1	1	12	1.0	70.0678	0:01:10	209.22	220.11	203.02	204.25	0.00	0.00	64.30	45.53	3333	30000	29999	0.00	GapSeed	12	1	1		Gap	2500	6281	5963	37063	45985	403	17306	1840	0	1.53	12.11	8.57	1.90	2544	2312	0.155
pa	3333	30000	0.1	1	13	1.0	65.1345	0:01:05	208.50	219.71	202.58	203.50	0.00	0.00	69.47	45.75	3333	30000	29999	0.00	GapSeed	13	1	1		Gap	2307	5145	5064	38842	48533	467	21288	1629	0	1.62	10.65	8.62	1.59	2544	2277	0.157
pa	3333	30000	0.1	1	14	1.0	67.1103	0:01:07	208.11	219.12	202.04	203.73	0.00	0.00	67.24	45.60	3333	30000	29999	0.00	GapSeed	14	1	1		Gap	2142	4372	4351	41198	51823	543	26439	1451	0	1.73	10.65	9.22	1.37	2544	2242	0.160
pa	3333	30000	0.1	1	15	1.0	71.1344	0:01:11	203.53	214.49	197.63	198.21	0.00	0.00	63.93	45.98	3333	30000	29999	0.00	GapSeed	15	1	1		Gap	2000	3769	3763	53895	65886	128	41297	1301	0	2.20	9.53	11.56	1.22	2544	2206	2.153
pa	3333	30000	0.1	1	16	1.0	79.1786	0:01:19	202.85	214.04	197.23	197.79	0.00	0.00	94.29	75.14	3333	30000	29999	0.00	GapSeed	16	1	1		Gap	1875	3271	3269	62823	76220	161	54146	1171	0	2.54	9.10	14.43	1.16	2544	2169	1.403
pa	3333	30000	0.1	1	17	1.0	91.9114	0:01:31	203.09	214.05	197.22	197.79	190.73	0.00	81.76	75.63	3333	30000	29999	0.00	GapSeed	17	1	1		Gap	1764	2849	2847	76149	91331	211	73317	1061	0	3.04	9.01	18.30	1.10	2544	2132	1.593
pa	3333	30000	0.2	1	9	1.0	155.0732	0:02:35	211.24	223.55	205.93	207.33	3.71	0.00	87.07	135.51	3333	30000	30000	0.00	GapSeed	9	1	1		Gap	3333	30169	10766	66795	90561	1689	95631	2104	0	3.02	17.46	28.47	8.95	4712	4013	0.194
pa	3333	30000	0.2	1	10	1.0	154.6593	0:02:34	211.39	223.45	206.27	206.75	2.51	0.00	87.05	135.09	3333	30000	30000	0.00	GapSeed	10	1	1		Gap	3000	10582	5642	97147	128249	2612	177458	1805	0	4.27	12.01	34.06	3.22	4712	3885	0.239
pa	3333	30000	0.2	1	11	1.0	256.0267	0:04:16	213.63	224.84	209.88	211.10	194.52	0.00	87.75	225.11	3333	30000	30000	0.00	GapSeed	11	1	1		Gap	2727	5047	3793	179128	225021	4904	418359	1623	0	7.50	10.36	66.19	2.46	4712	3755	0.334
pa	1000	100000	0.01	0	7	1.0	419.2349	0:06:59	208.46	219.34	202.37	202.96	0.00	0.00	95.18	399.47	1000	100000	100000	0.00	GapSeed	7	0	1		Gap	14285	100692	25178	100408	102315	0	0	13444	5673	1.02	27.92	389.73	384.71	909	889	28.548
pa	1000	100000	0.01	0	8	1.0	49.9792	0:00:49	208.95	220.80	202.93	204.23	0.00	0.00	90.01	45.46	1000	100000	100000	0.00	GapSeed	8	0	1		Gap	12500	30780	13960	100421	102343	7	0	11656	8446	1.02	13.95	34.82	25.71	909	886	0.217
pa	1000	100000	0.01	0	9	1.0	16.7069	0:00:16	202.58	214.84	196.73	197.30	0.00	0.00	90.14	15.55	1000	100000	100000	0.00	GapSeed	9	0	1		Gap	11111	14548	10758	100441	102382	0	0	10267	8455	1.02	8.02	8.08	3.92	909	883	28.567
pa	1000	100000	0.01	0	10	1.0	16.6007	0:00:16	209.20	220.97	203.17	204.56	0.00	0.00	92.77	15.89	1000	100000	100000	0.00	GapSeed	10	0	1		Gap	10000	10150	9287	100453	102409	10	0	9156	7670	1.02	6.66	9.52	2.44	909	880	0.216
pa	1000	100000	0.01	0	11	1.0	12.5690	0:00:12	202.13	213.50	196.30	196.87	0.00	0.00	90.38	11.85	1000	100000	100000	0.00	GapSeed	11	0	1		Gap	9090	8500	8302	100479	102453	0	0	8247	6850	1.02	6.12	5.85	2.13	909	877	28.586
pa	1000	100000	0.01	0	12	1.0	13.4794	0:00:13	208.40	220.09	202.25	203.33	0.00	0.00	93.77	13.12	1000	100000	100000	0.00	GapSeed	12	0	1		Gap	8333	7573	7528	100487	102477	12	0	7491	6133	1.02	4.83	8.25	1.88	909	874	0.216
pa	1000	100000	0.01	0	14	1.0	12.2633	0:00:12	207.80	219.30	201.87	203.11	0.00	0.00	94.10	12.03	1000	100000	100000	0.00	GapSeed	14	0	1		Gap	7142	6334	6331	100524	102550	15	1	6303	4999	1.03	4.07	7.80	1.58	909	867	0.215
pa	1000	100000	0.01	0	17	1.0	10.9034	0:00:10	207.62	219.65	201.85	202.80	0.00	0.00	90.61	10.37	1000	100000	100000	0.00	GapSeed	17	0	1		Gap	5882	5073	5073	100582	102662	18	3	5050	3814	1.03	3.54	6.99	1.19	909	858	0.214
pa	1000	100000	0.01	0	20	1.0	10.0536	0:00:10	208.78	219.78	202.70	203.88	0.00	0.00	88.42	9.38	1000	100000	100000	0.00	GapSeed	20	0	1		Gap	5000	4196	4196	100648	102784	23	6	4177	3001	1.03	3.04	6.62	0.99	909	849	0.213
pa	1000	100000	0.01	0	25	1.0	9.5484	0:00:09	207.47	218.75	201.29	202.52	0.00	0.00	88.71	8.96	1000	100000	100000	0.00	GapSeed	25	0	1		Gap	4000	3206	3206	100770	103008	31	17	3191	2111	1.03	2.74	6.40	0.82	909	833	0.211
pa	1000	100000	0.01	0	31	1.0	8.9607	0:00:08	207.39	218.66	201.29	202.76	0.00	0.00	90.40	8.61	1000	100000	100000	0.00	GapSeed	31	0	1		Gap	3225	2447	2447	100951	103327	40	46	2435	1456	1.03	2.39	6.16	0.65	909	814	0.208
pa	1000	100000	0.05	0	7	1.0	228.6483	0:03:48	210.34	221.47	204.18	204.75	0.00	0.00	96.58	221.32	1000	100000	100000	0.00	GapSeed	7	0	1		Gap	14285	97989	22474	105285	116765	0	2113	10579	2369	1.17	25.26	201.81	192.47	4407	3926	4.072
pa	1000	100000	0.05	0	8	1.0	37.2741	0:00:37	214.16	226.15	208.20	209.25	0.00	0.00	40.19	15.45	1000	100000	100000	0.00	GapSeed	8	0	1		Gap	12500	28109	11283	105464	117435	223	878	8835	3499	1.17	11.24	24.54	10.69	4407	3853	0.131
pa	1000	100000	0.05	0	9	1.0	17.8399	0:00:17	203.35	215.34	197.21	197.77	0.00	0.00	84.13	15.49	1000	100000	100000	0.00	GapSeed	9	0	1		Gap	11111	11909	8118	109001	121930	0	1420	7513	3286	1.22	6.05	11.18	2.83	4407	3779	4.253
pa	1000	100000	0.05	0	10	1.0	22.4970	0:00:22	213.00	224.86	206.73	207.81	0.00	0.00	65.93	15.32	1000	100000	100000	0.00	GapSeed	10	0	1		Gap	10000	7550	6687	108099	121599	305	1991	6451	2717	1.22	6.17	15.05	1.93	4407	3707	0.130
pa	1000	100000	0.05	0	11	1.0	16.1359	0:00:16	202.23	214.46	196.69	197.23	0.00	0.00	91.84	15.29	1000	100000	100000	0.00	GapSeed	11	0	1		Gap	9090	5947	5748	115989	130841	0	4209	5611	2187	1.31	4.12	11.46	1.77	4407	3635	4.545
pa	1000	100000	0.05	0	12	1.0	22.1599	0:00:22	214.01	226.89	207.99	209.19	0.00	0.00	68.19	15.60	1000	100000	100000	0.00	GapSeed	12	0	1		Gap	8333	5068	5022	112304	127886	393	6055	4906	1760	1.28	5.37	15.54	1.44	4407	3565	0.128
pa	1000	100000	0.05	0	14	1.0	17.9381	0:00:17	215.65	226.94	209.63	210.68	0.00	0.00	85.18	15.76	1000	100000	100000	0.00	GapSeed	14	0	1		Gap	7142	3929	3927	119500	138082	491	20248	3837	1152	1.38	3.20	14.30	1.13	4407	3426	0.128
pa	1000	100000	0.05	0	17	1.0	29.7828	0:00:29	217.34	228.41	211.39	212.46	0.00	0.00	50.94	15.65	1000	100000	100000	0.00	GapSeed	17	0	1		Gap	5882	2821	2821	145701	172655	704	99472	2757	627	1.73	2.94	26.31	1.01	4407	3228	0.135
pa	1000	100000	0.05	0	20	1.0	85.6906	0:01:25	221.77	232.82	215.72	216.75	0.00	0.00	87.36	75.36	1000	100000	100000	0.00	GapSeed	20	0	1		Gap	5000	2092	2092	283300	338324	1384	432070	2046	347	3.38	3.49	80.31	1.11	4407	3042	0.186
pa	1000	100000	0.1	0	7	1.0	225.8910	0:03:45	211.25	222.68	205.55	206.11	0.00	0.00	83.14	188.28	1000	100000	99999	0.00	GapSeed	7	0	1		Gap	14285	95395	19880	146576	179616	0	119073	7898	770	1.80	26.05	197.72	155.50	8478	6716	1.567
pa	1000	100000	0.1	0	8	1.0	63.9774	0:01:03	220.55	233.20	216.03	216.46	0.00	0.00	69.84	45.19	1000	100000	99999	0.00	GapSeed	8	0	1		Gap	12500	25633	8808	149916	188925	1158	129917	6293	1123	1.89	11.05	50.90	9.88	8478	6464	0.129
pa	1000	100000	0.1	0	9	1.0	79.4404	0:01:19	211.00	222.61	205.37	205.92	0.00	0.00	93.42	74.71	1000	100000	99999	0.00	GapSeed	9	0	1		Gap	11111	9564	5773	262859	313634	0	294349	5138	973	3.14	5.02	73.25	3.40	8478	6221	1.367
pa	1000	100000	0.1	0	10	1.0	114.3074	0:01:54	226.52	239.18	220.38	221.27	0.00	0.00	91.44	105.03	1000	100000	99999	0.00	GapSeed	10	0	1		Gap	10000	5330	4470	301916	376667	2589	547735	4217	705	3.77	5.64	106.34	2.60	8478	5988	0.191
pa	1000	100000	0.1	0	11	1.0	600.0300	0:10:00	284.59	295.58	278.55	279.12	0.00	0.00	96.24	577.93	
pa	1000	100000	0.1	1	10	1.0	127.7934	0:02:07	242.67	255.76	236.58	237.27	0.00	0.00	81.99	105.26	1000	100000	99999	0.00	GapSeed	10	1	1		Gap	10000	94684	39779	115278	140960	956	48917	7959	0	1.41	76.23	48.54	24.24	8478	7922	0.116
pa	1000	100000	0.1	1	11	1.0	92.6372	0:01:32	237.44	248.38	231.25	231.88	0.00	0.00	80.67	75.21	1000	100000	99999	0.00	GapSeed	11	1	1		Gap	9090	39891	25958	118928	146486	1141	59390	6963	0	1.46	55.23	35.63	10.58	8478	7816	0.118
pa	1000	100000	0.1	1	12	1.0	81.0880	0:01:21	240.32	251.33	234.20	234.81	0.00	0.00	92.71	75.65	1000	100000	99999	0.00	GapSeed	12	1	1		Gap	8333	23859	20329	123529	153261	1342	71826	6133	0	1.53	47.03	32.78	7.05	8478	7706	0.119
pa	1000	100000	0.1	1	13	1.0	80.2355	0:01:20	239.31	250.39	233.26	233.96	0.00	0.00	93.59	75.58	1000	100000	99999	0.00	GapSeed	13	1	1		Gap	7692	17885	16995	129507	161823	1569	87714	5433	0	1.62	43.95	35.11	6.07	8478	7592	0.122
pa	1000	100000	0.1	1	14	1.0	77.8093	0:01:17	239.92	250.85	233.74	234.46	0.00	0.00	96.30	75.41	1000	100000	99999	0.00	GapSeed	14	1	1		Gap	7142	14758	14532	137305	172710	1822	109370	4837	0	1.73	40.72	36.10	4.98	8478	7474	0.125
pa	1000	100000	0.1	1	15	1.0	88.6057	0:01:28	218.72	229.87	213.10	213.64	0.00	0.00	84.94	75.77	1000	100000	99999	0.00	GapSeed	15	1	1		Gap	6666	12610	12552	179905	219914	429	172001	4338	0	2.20	38.70	48.99	4.77	8478	7353	1.918
pa	1000	100000	0.1	1	16	1.0	96.3812	0:01:36	217.84	228.72	212.06	212.63	0.00	0.00	78.10	75.76	1000	100000	99999	0.00	GapSeed	16	1	1		Gap	6250	10915	10900	209703	254395	542	226380	3906	0	2.54	36.63	58.89	4.35	8478	7231	2.137
pa	1000	100000	0.1	1	17	1.0	108.7510	0:01:48	218.12	229.55	212.12	212.67	0.00	0.00	96.46	105.39	1000	100000	99999	0.00	GapSeed	17	1	1		Gap	5882	9506	9501	254373	305035	709	308592	3538	0	3.05	33.52	74.51	4.08	8478	7108	1.331
pa	1000	100000	0.2	1	10	1.0	228.5584	0:03:48	254.93	266.00	248.94	250.05	1.81	0.00	97.87	224.21	1000	100000	100001	0.00	GapSeed	10	1	1		Gap	10000	82330	27431	324624	428421	8737	736416	6017	0	4.28	65.11	161.23	28.78	15706	12948	0.191
pa	1000	100000	0.2	1	11	1.0	338.2447	0:05:38	262.14	273.06	256.65	257.16	3.25	0.00	92.81	314.39	1000	100000	100001	0.00	GapSeed	11	1	1		Gap	9090	28537	14608	600493	753954	16454	1788952	5415	0	7.54	45.58	291.56	12.91	15706	12517	0.275
pa	333	300000	0.01	0	8	1.0	265.1517	0:04:25	245.27	260.50	240.45	241.14	2.02	0.00	95.69	254.17	333	300000	299998	0.00	GapSeed	8	0	1		Gap	37500	206800	55391	301261	307035	21	1	34969	18109	1.02	65.71	727.54	702.77	2729	2659	0.170
pa	333	300000	0.01	0	9	1.0	32.7495	0:00:32	215.05	227.68	209.40	209.99	190.55	0.00	45.28	15.31	333	300000	299998	0.00	GapSeed	9	0	1		Gap	33333	69065	34962	301322	307151	0	1	30800	23302	1.02	34.43	61.19	47.93	2729	2650	21.425
pa	333	300000	0.01	0	10	1.0	16.9895	0:00:16	236.83	251.24	230.59	232.12	0.00	0.00	90.58	15.88	333	300000	299998	0.00	GapSeed	10	0	1		Gap	30000	36169	28409	301361	307238	31	1	27466	22559	1.02	21.73	28.02	8.36	2729	2641	0.170
pa	333	300000	0.01	0	11	1.0	14.3439	0:00:14	212.11	223.94	206.60	207.18	0.00	0.00	92.17	13.71	333	300000	299998	0.00	GapSeed	11	0	1		Gap	27272	26801	25021	301439	307372	0	1	24743	20459	1.02	21.85	19.41	7.79	2729	2631	21.441
pa	333	300000	0.01	0	12	1.0	14.0569	0:00:14	244.32	255.34	240.26	241.57	0.50	0.00	92.62	13.51	333	300000	299998	0.00	GapSeed	12	0	1		Gap	25000	23018	22608	301463	307441	38	2	22473	18382	1.02	16.81	24.20	5.46	2729	2622	0.169
pa	333	300000	0.01	0	14	1.0	12.3541	0:00:12	234.06	248.23	228.09	229.54	0.00	0.00	92.92	11.97	333	300000	299998	0.00	GapSeed	14	0	1		Gap	21428	19022	19000	301573	307656	48	4	18913	14997	1.03	13.76	22.16	4.40	2729	2603	0.169
pa	333	300000	0.01	0	17	1.0	11.3976	0:00:11	232.97	246.84	227.02	228.44	0.00	0.00	91.94	10.97	333	300000	299998	0.00	GapSeed	17	0	1		Gap	17647	15222	15222	301745	307989	59	11	15154	11442	1.03	11.58	21.47	3.96	2729	2574	0.168
pa	333	300000	0.01	0	20	1.0	10.2194	0:00:10	244.52	255.33	240.11	241.40	0.00	0.00	91.98	9.88	333	300000	299998	0.00	GapSeed	20	0	1		Gap	15000	12588	12588	301941	308357	71	21	12531	9007	1.03	10.12	19.38	2.89	2729	2546	0.168
